STATION STATION_NAME ELEVATION LATITUDE LONGITUDE DATE MDPR DAPR 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0098 HUNTSVILLE 7.7 NW AL US 235.6 34.798155 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:US1ALMD0099 RYLAND 0.3 ENE AL US 215.5 34.77141 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:USW00013876 BIRMINGHAM AIRPORT AL US 187.7 33.56545 -86.7449 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALBW0013 FAIRHOPE 3.7 NNW AL US 34.7 30.56674 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:US1ALMB0024 WILMER 7.9 SE AL US 71.9 30.737 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231201 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231203 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231204 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231205 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231213 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231214 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231215 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231217 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231224 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231225 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231226 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231227 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231229 
GHCND:USC00010823 BILLINGSLEY AL US 134.1 32.6624 -86.7244 20231231 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALLD0053 KILLEN 4.1 NNE AL US 221.6 34.912968 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:US1ALMG0030 DECATUR 5.0 SE AL US 202.7 34.51861 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USC00012209 DECATUR 4 SE AL US 167.6 34.57556 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USW00003878 TROY MUNICIPAL AIRPORT AL US 118.6 31.85742 
GHCND:USC00013655 HANCEVILLE AL US 179.8 34.06081 -86.79056 20231216 
GHCND:USC00013655 HANCEVILLE AL US 179.8 34.06081 -86.79056 20231217 
GHCND:USC00013655 HANCEVILLE AL US 179.8 34.06081 -86.79056 20231218 
GHCND:USC00013655 HANCEVILLE AL US 179.8 34.06081 -86.79056 20231231 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00014502 LAFAYETTE 2 W AL US 225.6 32.9069 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231201 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231202 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231203 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231204 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231205 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231206 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231207 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231208 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231209 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231210 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231211 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231212 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231213 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231214 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231215 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231216 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231217 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231218 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231219 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231220 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231221 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231222 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231223 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231224 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231225 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231226 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231227 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231228 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231229 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231230 
GHCND:USC00013775 HEFLIN AL US 307.8 33.64347 -85.60944 20231231 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00023801 TROY 2 W AL US 143.9 31.7901 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USW00063899 BREWTON 3 NNE AL US 51.8 31.1449 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231201 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231202 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231203 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231204 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231205 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231206 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231207 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231208 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231209 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231210 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231211 
GHCND:USC00010260 LEXINGTON AL US 231.6 34.96285 -87.37195 20231212 
