STATION STATION_NAME ELEVATION LATITUDE LONGITUDE DATE PRCP TMAX TMIN
----------------- -------------------------------------------------- ---------- ---------- ---------- -------- -------- -------- --------
GHCND:US1ALWK0009 PARRISH 2.6 NNE AL US -87.2701 0.00 
GHCND:US1ALWK0009 PARRISH 2.6 NNE AL US -87.2701 0.00 
GHCND:US1ALWK0009 PARRISH 2.6 NNE AL US -87.2701 0.00 
GHCND:US1ALWK0009 PARRISH 2.6 NNE AL US -87.2701 0.00 
GHCND:US1ALWK0009 PARRISH 2.6 NNE AL US -87.2701 0.00 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008   
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:USC00010957 BOAZ AL US 326.1 34.2008  0.0 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.30 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.12 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.62 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.23 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.74 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALRN0006 WOODLAND 0.2 N AL US -85.399822 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.25 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.95 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.38 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.12 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.85 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.25 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.01 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.94 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.00 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.01 
GHCND:US1ALLD0047 FLORENCE 2.0 NNE AL US -87.649577 0.04 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.07 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.05 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.08 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.34 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.70 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.17 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.61 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.52 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALRN0002 ROANOKE 4.2 NNE AL US -85.348472 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.09 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.03 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.12 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.08 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.77 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.02 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.06 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.63 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 1.14 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALTG0011 TALLADEGA 8.8 NW AL US -86.185009 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.38 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.18 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.18 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.82 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.11 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 2.05 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:US1ALWK0004 JASPER 3.4 SE AL US -87.22087 0.00 
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USC00011490 CENTRE AL US 184.1 34.15012   
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.12 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.01 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.09 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.27 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.48 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.06 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.08 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.09 
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 1.43 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USW00013871 ANNISTON METROPOLITAN AIRPORT AL US -85.84788 0.00 0.0
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231201  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231202  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231203  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231204  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231205  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231206  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231207  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231208  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231209  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231210  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231211  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231212  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231213  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231214  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231215  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231216  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231217  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231218  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231219  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231220  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231221  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231222  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231223  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231224  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231225  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231226  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231227  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231228  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231229  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231230  
GHCND:USC00010160 ALEXANDER CITY AL US 201.2 20231231  
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.22 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.02 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.09 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.00 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.07 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 2.36 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.00 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.00 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.40 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 1.73 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.22 
GHCND:US1ALJF0083 MCCALLA 0.2 N AL US -87.013671 0.02 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.23 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.04 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.15 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.24 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 1.21 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.12 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 1.22 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.40 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.01 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.01 
GHCND:US1ALJF0081 ARGO 1.6 WNW AL US -86.536685 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.20 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.37 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 2.08 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.26 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.93 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.18 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.01 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.41 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.67 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.00 
GHCND:US1ALMD0097 HUNTSVILLE 4.1 ENE AL US -86.5668 0.01 
