STATION           STATION_NAME                                       ELEVATION  LATITUDE   LONGITUDE  DATE     MDPR     DAPR     PRCP     SNWD     SNOW     TAVG     TMAX     TMIN     AWND     
----------------- -------------------------------------------------- ---------- ---------- ---------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- 
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231224 -9999    -9999    0.00     -9999    0.0      -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231225 -9999    -9999    0.55     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231226 -9999    -9999    0.79     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231227 -9999    -9999    0.00     -9999    0.0      -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231228 -9999    -9999    0.00     -9999    0.0      -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231229 -9999    -9999    0.00     -9999    0.0      -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231230 -9999    -9999    0.01     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:US1ALLS0034                                 ATHENS 5.4 E AL US      219.2   34.78075   -86.8642 20231231 -9999    -9999    0.00     -9999    0.0      -9999    -9999    -9999    -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231201 -9999    -9999    0.28     0.0      -9999    -9999    57       32       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231202 -9999    -9999    0.04     0.0      -9999    -9999    64       50       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231203 -9999    -9999    0.20     0.0      -9999    -9999    67       50       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231204 -9999    -9999    0.01     -9999    -9999    -9999    61       41       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231205 -9999    -9999    0.00     -9999    -9999    -9999    62       36       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231206 -9999    -9999    0.00     -9999    -9999    -9999    52       36       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231207 -9999    -9999    0.00     -9999    -9999    -9999    53       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231208 -9999    -9999    0.00     -9999    -9999    -9999    58       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231209 -9999    -9999    0.10     -9999    -9999    -9999    64       43       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231210 -9999    -9999    1.51     -9999    -9999    -9999    71       48       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231211 -9999    -9999    0.00     0.0      -9999    -9999    54       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231212 -9999    -9999    0.00     0.0      -9999    -9999    52       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231213 -9999    -9999    0.00     0.0      -9999    -9999    57       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231214 -9999    -9999    0.00     -9999    -9999    -9999    60       29       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231215 -9999    -9999    0.00     -9999    -9999    -9999    63       38       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231216 -9999    -9999    0.00     -9999    -9999    -9999    62       38       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231217 -9999    -9999    0.08     -9999    -9999    -9999    63       42       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231218 -9999    -9999    0.00     -9999    -9999    -9999    64       32       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231219 -9999    -9999    0.00     -9999    -9999    -9999    55       28       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231220 -9999    -9999    0.00     -9999    -9999    -9999    55       25       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231221 -9999    -9999    0.00     -9999    -9999    -9999    58       26       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231222 -9999    -9999    0.00     -9999    -9999    -9999    63       30       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231223 -9999    -9999    0.00     186.0    -9999    -9999    67       37       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231224 -9999    -9999    0.00     -9999    -9999    -9999    67       44       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231225 -9999    -9999    1.21     -9999    -9999    -9999    69       54       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231226 -9999    -9999    0.58     -9999    -9999    -9999    67       47       -9999    
GHCND:USC00010505                        BANKHEAD LOCK AND DAM AL US       85.3    33.4527   -87.3572 20231227 -9999    -9999    0.00     -9999    -9999    -9999    57       36       -9999    
